-5.000000, -0.0003344673817923
-4.950000, 0.0039110545761914
-4.900000, 0.0009503359862622
-4.850000, -0.0039293263694399
-4.800000, -0.0015968520061481
-4.750000, 0.0038544663896807
-4.700000, 0.0022630357014332
-4.650000, -0.0036793725946639
-4.600000, -0.0029366047419111
-4.550000, 0.0033980387317416
-4.500000, 0.0036040450341248
-4.450000, -0.0030056895756344
-4.400000, -0.0042506893602250
-4.350000, 0.0024989006467844
-4.300000, 0.0048607988939010
-4.250000, -0.0018756996900389
-4.200000, -0.0054176411291677
-4.150000, 0.0011356472425647
-4.100000, 0.0059035557323497
-4.050000, -0.0002798936253916
-4.000000, -0.0062999970519657
-3.950000, -0.0006887903956203
-3.900000, 0.0065875380916374
-3.850000, 0.0017660122985093
-3.800000, -0.0067458150150101
-3.750000, -0.0029457894413035
-3.700000, 0.0067533826338209
-3.650000, 0.0042206183715601
-3.600000, -0.0065874380178481
-3.550000, -0.0055815886331465
-3.500000, 0.0062233482242602
-3.450000, 0.0070185517308935
-3.400000, -0.0056338835951290
-3.350000, -0.0085203629546370
-3.300000, 0.0047879998608028
-3.250000, 0.0100752269088278
-3.200000, -0.0036489108614340
-3.150000, -0.0116712028380528
-3.100000, 0.0021710102044676
-3.050000, 0.0132969762059925
-3.000000, -0.0002948536539123
-2.950000, -0.0149431084013683
-2.900000, -0.0020612736731908
-2.850000, 0.0166042103117109
-2.800000, 0.0050161281595844
-2.750000, -0.0182830422642674
-2.700000, -0.0087528036820273
-2.650000, 0.0199989873713818
-2.600000, 0.0135727574584528
-2.550000, -0.0218075158799807
-2.500000, -0.0200126724221095
-2.450000, 0.0238510605186061
-2.400000, 0.0291289155928182
-2.350000, -0.0265165207943047
-2.300000, -0.0433137855758790
-2.250000, 0.0310565806704519
-2.200000, 0.0692985016639927
-2.150000, -0.0432323453023123
-2.100000, -0.1353037543212321
-2.050000, 0.1251735738799722
-2.000000, 0.7819860617423376
-1.950000, 1.4450810476882547
-1.900000, 1.7128435888111555
-1.850000, 1.6156426199830276
-1.800000, 1.4949949742179141
-1.750000, 1.5370868866154255
-1.700000, 1.6202166147724386
-1.650000, 1.6009496387843563
-1.600000, 1.5361059021143968
-1.550000, 1.5424003239320543
-1.500000, 1.5956865926671031
-1.450000, 1.5979615240390530
-1.400000, 1.5531565560051432
